CUSEC;Nivel;NOTA1;vivienda_turistica;unidad1;nota2;plazas;unidad2;nota3;plazas_por_vivienda_turistica;unidad3;nota4;Porcentaje_vivienda_turistica;UNIDAD4;PERIODO;PROV;PROV_LITERAL;MUN;MUN_LITERAL
2302601004;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23026;Castillo de Locubin
2302701001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23027;Cazalilla
2302803001;Secciones;;26;Viviendas;;129;Plazas;;4,961538462;Plazas;;2,816901408;Porcentaje;2025M11;23;Jaen;23028;Cazorla
2302801002;Secciones;;21;Viviendas;;103;Plazas;;4,904761905;Plazas;;1,598173516;Porcentaje;2025M11;23;Jaen;23028;Cazorla
2302801001;Secciones;;9;Viviendas;;53;Plazas;;5,888888889;Plazas;;1,274787535;Porcentaje;2025M11;23;Jaen;23028;Cazorla
2302801003;Secciones;;22;Viviendas;;127;Plazas;;5,772727273;Plazas;;2,872062663;Porcentaje;2025M11;23;Jaen;23028;Cazorla
2302802001;Secciones;;28;Viviendas;;118;Plazas;;4,214285714;Plazas;;2,41171404;Porcentaje;2025M11;23;Jaen;23028;Cazorla
2302802002;Secciones;;13;Viviendas;;62;Plazas;;4,769230769;Plazas;;1,484018265;Porcentaje;2025M11;23;Jaen;23028;Cazorla
2302901001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23029;Chiclana de Segura
2303001001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23030;Chilluevar
2303101001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23031;Escanuela
2303201001;Secciones;;1;Viviendas;;16;Plazas;;16;Plazas;;0,254452926;Porcentaje;2025M11;23;Jaen;23032;Espeluy
2303301001;Secciones;;2;Viviendas;;7;Plazas;;3,5;Plazas;;0,32;Porcentaje;2025M11;23;Jaen;23033;Frailes
2303401001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23034;Fuensanta de Martos
2303402001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23034;Fuensanta de Martos
2303501001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23035;Fuerte del Rey
2303701001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23037;Genave
2303801003;Secciones;;1;Viviendas;;6;Plazas;;6;Plazas;;0,213675214;Porcentaje;2025M11;23;Jaen;23038;Guardia de Jaen, La
2303801001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23038;Guardia de Jaen, La
2303801002;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23038;Guardia de Jaen, La
2303801004;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23038;Guardia de Jaen, La
2303901001;Secciones;;1;Viviendas;;6;Plazas;;6;Plazas;;0,122850123;Porcentaje;2025M11;23;Jaen;23039;Guarroman
2303901002;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23039;Guarroman
2304001002;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23040;Lahiguera
2304001001;Secciones;;3;Viviendas;;16;Plazas;;5,333333333;Plazas;;0,632911392;Porcentaje;2025M11;23;Jaen;23040;Lahiguera
2304101001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23041;Higuera de Calatrava
2304201001;Secciones;;8;Viviendas;;32;Plazas;;4;Plazas;;2,492211838;Porcentaje;2025M11;23;Jaen;23042;Hinojares
2304301001;Secciones;;7;Viviendas;;49;Plazas;;7;Plazas;;1,206896552;Porcentaje;2025M11;23;Jaen;23043;Hornos
2304402003;Secciones;;1;Viviendas;;9;Plazas;;9;Plazas;;0,163398693;Porcentaje;2025M11;23;Jaen;23044;Huelma
2304401001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23044;Huelma
2304402001;Secciones;;2;Viviendas;;22;Plazas;;11;Plazas;;0,135869565;Porcentaje;2025M11;23;Jaen;23044;Huelma
2304402002;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23044;Huelma
2304501001;Secciones;;1;Viviendas;;9;Plazas;;9;Plazas;;0,131926121;Porcentaje;2025M11;23;Jaen;23045;Huesa
2304501002;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23045;Huesa
2304601002;Secciones;;1;Viviendas;;5;Plazas;;5;Plazas;;0,091659028;Porcentaje;2025M11;23;Jaen;23046;Ibros
2304601001;Secciones;;1;Viviendas;;7;Plazas;;7;Plazas;;0,164744646;Porcentaje;2025M11;23;Jaen;23046;Ibros
2304701002;Secciones;;80;Viviendas;;412;Plazas;;5,15;Plazas;;5,952380952;Porcentaje;2025M11;23;Jaen;23047;Iruela, La
2304701001;Secciones;;26;Viviendas;;90;Plazas;;3,461538462;Plazas;;3,551912568;Porcentaje;2025M11;23;Jaen;23047;Iruela, La
2304801001;Secciones;;6;Viviendas;;33;Plazas;;5,5;Plazas;;0,723763571;Porcentaje;2025M11;23;Jaen;23048;Iznatoraf
2304902001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23049;Jabalquinto
2304901001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23049;Jabalquinto
2305009005;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305009001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305008002;Secciones;;8;Viviendas;;34;Plazas;;4,25;Plazas;;1,691331924;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305008001;Secciones;;5;Viviendas;;21;Plazas;;4,2;Plazas;;0,888099467;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305007001;Secciones;;1;Viviendas;;4;Plazas;;4;Plazas;;0,183823529;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305006003;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005020;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005017;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005016;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005012;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005008;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005004;Secciones;;1;Viviendas;;6;Plazas;;6;Plazas;;0,148148148;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005002;Secciones;;3;Viviendas;;18;Plazas;;6;Plazas;;0,530973451;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004017;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;Dato protegido por secreto estadistico.;;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004013;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004009;Secciones;;1;Viviendas;;4;Plazas;;4;Plazas;;0,131406045;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004005;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004002;Secciones;;1;Viviendas;;6;Plazas;;6;Plazas;;0,21978022;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004001;Secciones;;6;Viviendas;;26;Plazas;;4,333333333;Plazas;;0,983606557;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305003012;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305003008;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305003004;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305003001;Secciones;;8;Viviendas;;37;Plazas;;4,625;Plazas;;1,008827238;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305002007;Secciones;;5;Viviendas;;25;Plazas;;5;Plazas;;0,694444444;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305002003;Secciones;;5;Viviendas;;19;Plazas;;3,8;Plazas;;0,269978402;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305001007;Secciones;;7;Viviendas;;18;Plazas;;2,571428571;Plazas;;0,540540541;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305001003;Secciones;;5;Viviendas;;22;Plazas;;4,4;Plazas;;1,182033097;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305001001;Secciones;;19;Viviendas;;79;Plazas;;4,157894737;Plazas;;4,691358025;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305001002;Secciones;;16;Viviendas;;74;Plazas;;4,625;Plazas;;2,588996764;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305001006;Secciones;;2;Viviendas;;7;Plazas;;3,5;Plazas;;0,428265525;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305001008;Secciones;;5;Viviendas;;24;Plazas;;4,8;Plazas;;0,899280576;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305002001;Secciones;;3;Viviendas;;11;Plazas;;3,666666667;Plazas;;0,393184797;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305002004;Secciones;;11;Viviendas;;37;Plazas;;3,363636364;Plazas;;1,671732523;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305002005;Secciones;;4;Viviendas;;25;Plazas;;6,25;Plazas;;0,873362445;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305001005;Secciones;;8;Viviendas;;33;Plazas;;4,125;Plazas;;1,288244767;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305002002;Secciones;;3;Viviendas;;10;Plazas;;3,333333333;Plazas;;0,566037736;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305002006;Secciones;;6;Viviendas;;24;Plazas;;4;Plazas;;0,717703349;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305003002;Secciones;;2;Viviendas;;6;Plazas;;3;Plazas;;0,197433366;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305003003;Secciones;;7;Viviendas;;32;Plazas;;4,571428571;Plazas;;0,674373796;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305001004;Secciones;;3;Viviendas;;10;Plazas;;3,333333333;Plazas;;0,785340314;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305003005;Secciones;;1;Viviendas;;4;Plazas;;4;Plazas;;0,247524752;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305003006;Secciones;;1;Viviendas;;2;Plazas;;2;Plazas;;0,246305419;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305003007;Secciones;;1;Viviendas;;1;Plazas;;1;Plazas;;0,251256281;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305003011;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305003010;Secciones;;1;Viviendas;;4;Plazas;;4;Plazas;;0,265251989;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305003013;Secciones;;1;Viviendas;;7;Plazas;;7;Plazas;;0,151515152;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305003014;Secciones;;2;Viviendas;;12;Plazas;;6;Plazas;;0,385356455;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305003015;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004003;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004006;Secciones;;2;Viviendas;;7;Plazas;;3,5;Plazas;;0,228310502;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004007;Secciones;;4;Viviendas;;12;Plazas;;3;Plazas;;0,240673887;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004008;Secciones;;2;Viviendas;;4;Plazas;;2;Plazas;;0,220264317;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305003009;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004004;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004010;Secciones;;1;Viviendas;;4;Plazas;;4;Plazas;;0,153374233;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004011;Secciones;;1;Viviendas;;5;Plazas;;5;Plazas;;0,107758621;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004012;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004015;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004016;Secciones;;1;Viviendas;;4;Plazas;;4;Plazas;;0,076394194;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305004014;Secciones;;1;Viviendas;;8;Plazas;;8;Plazas;;0,10460251;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005003;Secciones;;1;Viviendas;;6;Plazas;;6;Plazas;;0,25;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005005;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005006;Secciones;;1;Viviendas;;4;Plazas;;4;Plazas;;0,138312586;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005007;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005009;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005010;Secciones;;1;Viviendas;;2;Plazas;;2;Plazas;;0,125;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005011;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005018;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005019;Secciones;;3;Viviendas;;8;Plazas;;2,666666667;Plazas;;0,469483568;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005021;Secciones;;1;Viviendas;;6;Plazas;;6;Plazas;;0,238663484;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305006001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305006002;Secciones;;4;Viviendas;;20;Plazas;;5;Plazas;;0,614439324;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305006004;Secciones;;4;Viviendas;;23;Plazas;;5,75;Plazas;;0,607902736;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305006005;Secciones;;5;Viviendas;;19;Plazas;;3,8;Plazas;;1,44092219;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305007002;Secciones;;5;Viviendas;;16;Plazas;;3,2;Plazas;;0,936329588;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305007003;Secciones;;3;Viviendas;;7;Plazas;;2,333333333;Plazas;;0,509337861;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305006006;Secciones;;2;Viviendas;;9;Plazas;;4,5;Plazas;;0,422832981;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305007004;Secciones;;1;Viviendas;;2;Plazas;;2;Plazas;;0,116414435;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305008003;Secciones;;7;Viviendas;;26;Plazas;;3,714285714;Plazas;;0,847457627;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305008004;Secciones;;5;Viviendas;;26;Plazas;;5,2;Plazas;;0,654450262;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305009003;Secciones;;1;Viviendas;;2;Plazas;;2;Plazas;;0,198412698;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305009004;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305009002;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305009006;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005015;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005013;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305005014;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23050;Jaen
2305101002;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23051;Jamilena
2305101001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23051;Jamilena
2305201002;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23052;Jimena
2305201001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23052;Jimena
2305301007;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23053;Jodar
2305301006;Secciones;;1;Viviendas;;7;Plazas;;7;Plazas;;0,103519669;Porcentaje;2025M11;23;Jaen;23053;Jodar
2305301005;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23053;Jodar
2305301004;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23053;Jodar
2305301003;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23053;Jodar
2305301002;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23053;Jodar
2305301001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23053;Jodar
2305401001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23054;Larva
2305508001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23055;Linares
2305507002;Secciones;;2;Viviendas;;12;Plazas;;6;Plazas;;0,235017626;Porcentaje;2025M11;23;Jaen;23055;Linares
2305507001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23055;Linares
2305506005;Secciones;;1;Viviendas;;4;Plazas;;4;Plazas;;0,25974026;Porcentaje;2025M11;23;Jaen;23055;Linares
2305506003;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23055;Linares
2305506002;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;23;Jaen;23055;Linares
